Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Gender,Unit,Desired Direction
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2014,Bullhead City,13057,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2014,AZ,12199,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2014,US,12114,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2015,Bullhead City,12331,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2015,AZ,12320,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2015,US,12086,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2016,Bullhead City,15683,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2016,AZ,12806,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2016,US,12280,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2017,Bullhead City,17534,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2017,AZ,13633,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2017,US,12761,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2018,Bullhead City,18130,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2018,AZ,14281,Female,people,high
B24012_060E,American Community Survey,Income,Food preparation and serving related occupations,,2018,US,13571,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,Bullhead City,13510,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,AZ,14042,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2010,US,13765,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,Bullhead City,13500,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,AZ,14045,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2011,US,14144,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,Bullhead City,14320,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,AZ,14010,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2012,US,14251,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,Bullhead City,14520,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,AZ,13971,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2013,US,14374,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,Bullhead City,14690,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,AZ,14063,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2014,US,14454,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,Bullhead City,14411,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,AZ,14074,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2015,US,14571,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,Bullhead City,14776,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,AZ,14309,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2016,US,14871,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,Bullhead City,14655,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,AZ,15007,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2017,US,15414,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,Bullhead City,13818,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,AZ,16096,Female,people,high
B24012_061E,American Community Survey,Income,Building and grounds cleaning and maintenance occupations,,2018,US,16074,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2010,Bullhead City,12759,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2010,AZ,14691,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2010,US,13565,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2011,Bullhead City,15450,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2011,AZ,15237,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2011,US,13989,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2012,Bullhead City,15833,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2012,AZ,15162,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2012,US,14097,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2013,Bullhead City,14111,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2013,AZ,15361,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2013,US,14249,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2014,Bullhead City,13528,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2014,AZ,15085,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2014,US,14418,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2015,Bullhead City,17000,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2015,AZ,15158,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2015,US,14481,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2016,Bullhead City,14375,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2016,AZ,14911,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2016,US,14859,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2017,Bullhead City,14325,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2017,AZ,15369,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2017,US,15377,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2018,Bullhead City,20446,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2018,AZ,15436,Female,people,high
B24012_062E,American Community Survey,Income,Personal care and service occupations,,2018,US,15875,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2010,Bullhead City,20042,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2010,AZ,25532,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2010,US,24877,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2011,Bullhead City,20848,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2011,AZ,26144,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2011,US,25447,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2012,Bullhead City,20024,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2012,AZ,26171,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2012,US,25620,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2013,Bullhead City,20460,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2013,AZ,26087,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2013,US,25662,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2014,Bullhead City,20388,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2014,AZ,26094,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2014,US,25768,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2015,Bullhead City,20265,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2015,AZ,26175,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2015,US,25677,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2016,Bullhead City,20970,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2016,AZ,26279,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2016,US,25963,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2017,Bullhead City,22158,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2017,AZ,27096,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2017,US,26595,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2018,Bullhead City,23948,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2018,AZ,28498,Female,people,high
B24012_063E,American Community Survey,Income,Sales and office occupations,,2018,US,27642,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2010,Bullhead City,18505,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2010,AZ,20156,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2010,US,17821,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2011,Bullhead City,17184,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2011,AZ,19990,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2011,US,18070,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2012,Bullhead City,16310,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2012,AZ,19923,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2012,US,17882,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2013,Bullhead City,19881,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2013,AZ,19477,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2013,US,17697,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2014,Bullhead City,18196,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2014,AZ,19094,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2014,US,17784,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2015,Bullhead City,17008,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2015,AZ,19541,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2015,US,17781,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2016,Bullhead City,18911,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2016,AZ,20401,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2016,US,18344,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2017,Bullhead City,19274,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2017,AZ,21511,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2017,US,19330,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2018,Bullhead City,18825,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2018,AZ,22245,Female,people,high
B24012_064E,American Community Survey,Income,Sales and related occupations,,2018,US,20341,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2010,Bullhead City,22563,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2010,AZ,27222,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2010,US,27039,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2011,Bullhead City,22318,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2011,AZ,28306,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2011,US,27808,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2012,Bullhead City,21338,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2012,AZ,28714,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2012,US,28302,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2013,Bullhead City,20628,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2013,AZ,28848,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2013,US,28636,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2014,Bullhead City,22396,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2014,AZ,28927,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2014,US,28876,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2015,Bullhead City,22172,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2015,AZ,28827,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2015,US,28813,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2016,Bullhead City,21748,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2016,AZ,28630,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2016,US,29192,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2017,Bullhead City,24536,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2017,AZ,29515,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2017,US,30035,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2018,Bullhead City,29828,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2018,AZ,30663,Female,people,high
B24012_065E,American Community Survey,Income,Office and administrative support occupations,,2018,US,31017,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,Bullhead City,-666666666,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,AZ,22259,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2010,US,21614,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,Bullhead City,-666666666,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,AZ,22834,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2011,US,21766,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,Bullhead City,9792,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,AZ,21782,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,US,21752,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,Bullhead City,20469,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,AZ,21553,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,US,21580,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,Bullhead City,20729,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,AZ,22313,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,US,21542,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,Bullhead City,9868,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,AZ,23600,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,US,21499,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,Bullhead City,9435,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,AZ,23026,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,US,21720,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,Bullhead City,-666666666,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,AZ,24563,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,US,22256,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,Bullhead City,-666666666,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,AZ,26030,Female,people,high
B24012_066E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,US,23278,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,AZ,10451,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,US,12531,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,AZ,9847,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,US,13051,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,AZ,9919,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,US,13062,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,AZ,12139,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,US,13192,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,AZ,11619,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,US,12971,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,AZ,11803,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,US,13107,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,AZ,12469,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,US,13640,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,AZ,12737,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,US,14553,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,Bullhead City,-666666666,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,AZ,12171,Female,people,high
B24012_067E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,US,15358,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2010,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2010,AZ,25191,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2010,US,25007,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2011,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2011,AZ,26738,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2011,US,25783,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2012,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2012,AZ,26917,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2012,US,26081,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2013,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2013,AZ,28963,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2013,US,26147,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2014,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2014,AZ,26777,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2014,US,26230,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2015,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2015,AZ,27145,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2015,US,26378,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2016,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2016,AZ,26910,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2016,US,26619,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2017,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2017,AZ,27477,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2017,US,27110,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2018,Bullhead City,-666666666,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2018,AZ,28664,Female,people,high
B24012_068E,American Community Survey,Income,Construction and extraction occupations,,2018,US,28423,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,AZ,37070,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2010,US,34079,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,AZ,34418,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2011,US,35307,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,Bullhead City,9792,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,AZ,36255,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2012,US,35342,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,AZ,34832,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2013,US,35121,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,AZ,34679,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2014,US,35515,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,AZ,35533,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2015,US,35421,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,AZ,35149,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2016,US,34986,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,AZ,33740,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2017,US,35733,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,Bullhead City,-666666666,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,AZ,35826,Female,people,high
B24012_069E,American Community Survey,Income,"Installation, maintenance, and repair occupations",,2018,US,36434,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,Bullhead City,2499,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,AZ,20890,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2010,US,20994,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,Bullhead City,2499,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,AZ,21516,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2011,US,21430,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,Bullhead City,50345,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,AZ,21542,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2012,US,21586,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,Bullhead City,53571,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,AZ,21355,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2013,US,21681,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,Bullhead City,18036,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,AZ,20699,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2014,US,21774,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,Bullhead City,12188,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,AZ,21101,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2015,US,21784,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,Bullhead City,11875,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,AZ,21578,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2016,US,22048,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,Bullhead City,15536,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,AZ,21760,Female,people,high
B24012_070E,American Community Survey,Income,"Production, transportation, and material moving occupations",,2017,US,22721,Female,people,high
